P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,131.625,-0.36256
0,0,0,128.625,-0.36256
0,0,0,138.234375,-0.36256
0,0,0,157.359375,-0.363
0,0,0,168.046875,-0.363
0,0,0,180.796875,-0.363
0,0,0,191.671875,-0.363
0,0,0,197.484375,-0.363
0,0,0,198.75,-0.36212
0,0,0,198.515625,-0.3608
0,0,0,191.15625,-0.35904
0,0,0,187.21875,-0.18743999999999997
0,0,0,191.53125,-0.19227999999999998
0,0,0,195.9375,-0.19976
0,0,0,195.046875,-0.20856
0,0,0,203.671875,-0.21692
0,0,0,212.109375,-0.39556
0,0,0,207.796875,-0.396
0,0,0,200.0625,-0.39116
0,0,0,200.859375,-0.38456
0,0,0,198.609375,-0.37707999999999997
0,0,0,195.5625,-0.36916
0,0,0,196.875,-0.363
0,0,0,202.359375,-0.36035999999999996
0,0,0,205.078125,-0.3586
0,0,0,207.515625,-0.3586
0,0,0,207.890625,-0.35904
0,0,0,206.765625,-0.35904
0,0,0,204.84375,-0.3586
0,0,0,202.78125,-0.35772
0,0,0,199.03125,-0.35728000000000004
0,0,0,195.0,-0.35640000000000005
0,0,0,193.6875,-0.35640000000000005
0,0,0,193.6875,-0.35596
0,0,0,196.78125,-0.35640000000000005
0,0,0,200.71875,-0.35684
0,0,0,202.125,-0.35772
0,0,0,196.6875,-0.35816000000000003
0,0,0,186.890625,-0.35904
0,0,0,176.71875,-0.35947999999999997
0,0,0,170.15625,-0.35947999999999997
0,0,0,158.203125,-0.35816
0,0,0,132.84375,-0.16764
0,0,0,85.171875,-0.165
0,0,0,48.421875,0.054560000000000046
0,0,0,-3.984375,0.08799999999999998
0,0,0,-43.78125,0.26796
0,0,0,-56.765625,0.08447999999999997
0,0,0,-57.328125,0.08007999999999997
0,0,0,-56.671875,-0.143
0,0,0,-52.921875,-0.17952
0,0,0,-54.515625,-0.363
0,0,0,-60.984375,-0.37224
0,0,0,-57.5625,-0.37268
0,0,0,-73.78125,-0.37091999999999997
0,0,0,-70.640625,4
0,0,0,-65.015625,4
0,0,0,-62.15625,4
0,0,0,-52.734375,4
0,0,0,-35.484375,4
0,0,0,-20.859375,-0.35112000000000004
0,0,0,-24.796875,-0.35156
0,0,0,-28.6875,-0.35288
0,0,0,-23.8125,-0.3542
0,0,0,-19.453125,-0.35464
0,0,0,-12.515625,-0.35464
0,0,0,3.9375,-0.35376
0,0,0,19.59375,-0.35200000000000004
0,0,0,14.015625,-0.35068000000000005
0,0,0,18.140625,-0.35024
0,0,0,17.53125,-0.35156
0,0,0,28.21875,-0.35331999999999997
0,0,0,20.34375,-0.35507999999999995
0,0,0,53.296875,-0.35552
0,0,0,60.234375,-0.35464
0,0,0,61.6875,-0.35200000000000004
0,0,0,53.765625,-0.3476
0,0,0,73.96875,-0.34364
0,0,0,45.515625,-0.34056000000000003
0,0,0,34.265625,-0.33836
0,0,0,22.265625,-0.33748
0,0,0,10.265625,-0.33836
0,0,0,11.578125,-0.3388
0,0,0,30.421875,-0.341
0,0,0,53.578125,-0.34364
0,0,0,75.5625,-0.34584000000000004
0,0,0,102.421875,-0.34804
0,0,0,91.59375,-0.35068000000000005
0,0,0,74.34375,-0.35112000000000004
0,0,0,67.875,-0.35156
0,0,0,47.484375,-0.35244000000000003
0,0,0,25.21875,-0.35332
0,0,0,3.515625,-0.3542
0,0,0,9.234375,-0.35507999999999995
0,0,0,-4.359375,-0.35552
0,0,0,-8.296875,-0.35464
0,0,0,-8.015625,-0.35376
0,0,0,6.0,-0.35288
0,0,0,-3.9375,-0.35244000000000003
0,0,0,-14.578125,-0.35244
0,0,0,-12.375,-0.35331999999999997
0,0,0,-13.734375,-0.3542
0,0,0,-17.25,-0.35508
0,0,0,-14.4375,-0.35596
0,0,0,-8.625,-0.35596
0,0,0,1.6875,-0.35507999999999995
0,0,0,3.46875,-0.3542
0,0,0,7.21875,-0.3542
0,0,0,24.1875,-0.35464
0,0,0,45.0,-0.35552
0,0,0,48.9375,-0.35640000000000005
0,0,0,65.484375,-0.35772
0,0,0,82.921875,-0.35772
0,0,0,76.828125,-0.35728000000000004
0,0,0,72.328125,-0.35684000000000005
0,0,0,58.453125,-0.35684000000000005
0,0,0,46.78125,-0.35640000000000005
0,0,0,33.46875,-0.35596
0,0,0,31.125,-0.35596
0,0,0,26.0625,-0.35596
0,0,0,17.390625,-0.3542
0,0,0,8.296875,-0.35332
0,0,0,21.890625,-0.35331999999999997
0,0,0,34.125,-0.35244
0,0,0,33.421875,-0.35112000000000004
0,0,0,59.71875,-0.35156000000000004
0,0,0,71.4375,-0.35112000000000004
0,0,0,66.984375,-0.34892
0,0,0,64.921875,-0.3476
0,0,0,71.015625,-0.34672000000000003
0,0,0,63.140625,-0.34540000000000004
0,0,0,68.765625,-0.3432
0,0,0,66.890625,-0.10604
0,0,0,56.203125,0.13464
0,0,0,47.4375,0.36432000000000003
0,0,0,29.390625,0.36520000000000025
0,0,0,19.828125,0.3647600000000001
0,0,0,23.90625,0.12803999999999996
0,0,0,41.90625,-0.11131999999999995
0,0,0,-129.76171875,-0.11131999999999995
0,0,0,-86.82421875,-0.3388
0,0,0,-253.453125,-0.3388
0,0,0,-432.515625,-0.3388
0,0,0,-620.68359375,-0.3388
0,0,0,-621.1875,-0.3388
0,0,0,-626.34375,-0.21648
0,0,0,-626.56640625,-0.21648
0,0,0,-447.41015625,-0.06820000000000001
0,0,0,-260.9296875,-0.11
0,0,0,-66.7734375,-0.17555999999999997
0,0,0,-69.8203125,-0.011879999999999962
0,0,0,123.328125,0.00044000000000004924
0,0,0,135.9375,-0.0008800000000000008
0,0,0,132.515625,-0.0017600000000000504
0,0,0,128.953125,-0.16676
0,0,0,105.328125,-0.32648
0,0,0,94.453125,-0.18435999999999997
0,0,0,58.640625,-0.04312000000000004
0,0,0,41.625,0.09812000000000004
0,0,0,23.625,0.23716000000000007
0,0,0,28.828125,0.37796
0,0,0,44.765625,0.38588
0,0,0,53.71875,0.39819999999999994
0,0,0,43.921875,0.41008
0,0,0,39.790625,0.41492
0,0,0,11.24375,0.2732399999999999
0,0,0,-38.209375,0.12099999999999995
0,0,0,-64.365625,-0.036959999999999986
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-20.390625,-0.2024
0,0,0,6.09375,-0.1969
